0.00000000000000000000e+00	6.76070570945739746094e-01	4.00882661342620849609e-01	4.86008435487747192383e-01	3.54649245738983154297e-01	3.85473519563674926758e-01	4.29029971361160278320e-01	4.23614799976348876953e-01	4.70249652862548828125e-01	3.08799266815185546875e-01	3.61103117465972900391e-01	3.73339861631393432617e-01	4.99540448188781738281e-01	3.55598062276840209961e-01	3.80444377660751342773e-01	4.26549583673477172852e-01	4.94141846895217895508e-01	2.64674514532089233398e-01	4.03861552476882934570e-01	4.44819718599319458008e-01	3.68526667356491088867e-01	2.83340364694595336914e-01	3.72100144624710083008e-01	4.34280693531036376953e-01	2.05457717180252075195e-01	3.42821151018142700195e-01	3.01770955324172973633e-01	3.16193968057632446289e-01	2.63178199529647827148e-01	4.60508793592453002930e-01	3.04525971412658691406e-01	2.49037235975265502930e-01	3.69205415248870849609e-01	3.06672662496566772461e-01	2.16992318630218505859e-01	1.81485652923583984375e-01	2.18391507863998413086e-01	2.93528735637664794922e-01	3.58083546161651611328e-01	2.96104311943054199219e-01	2.53193795680999755859e-01	1.63241073489189147949e-01	3.24854761362075805664e-01	4.05140370130538940430e-01	4.02442425489425659180e-01	3.90572071075439453125e-01	4.07748728990554809570e-01	3.95626157522201538086e-01	2.65321761369705200195e-01	2.51059383153915405273e-01	3.68832290172576904297e-01	4.83017802238464355469e-01	4.10647630691528320312e-01	2.74933099746704101562e-01	3.17900538444519042969e-01	2.38363713026046752930e-01	2.83073067665100097656e-01	1.70311361551284790039e-01	2.59533166885375976562e-01	2.75286316871643066406e-01	2.88738757371902465820e-01	3.35538893938064575195e-01	1.96005731821060180664e-01	2.25405454635620117188e-01	3.36910426616668701172e-01	2.75205105543136596680e-01	2.95184493064880371094e-01	3.96617144346237182617e-01	4.71237689256668090820e-01	3.89255344867706298828e-01	3.72051209211349487305e-01	1.17794930934906005859e-01	1.95398330688476562500e-01	3.46887588500976562500e-01	1.80421441793441772461e-01	2.97131657600402832031e-01	4.29545164108276367188e-01	4.48150336742401123047e-01	2.43939548730850219727e-01	2.65500962734222412109e-01	2.76335835456848144531e-01	3.05878281593322753906e-01	2.84916132688522338867e-01	2.51057773828506469727e-01	2.74243354797363281250e-01	3.57868909835815429688e-01	3.63515168428421020508e-01	3.63935649394989013672e-01	3.56801211833953857422e-01	3.86719495058059692383e-01	4.44583266973495483398e-01	4.80941385030746459961e-01	5.79779982566833496094e-01	5.18877565860748291016e-01	6.33034706115722656250e-01	5.99061965942382812500e-01	3.85868072509765625000e-01	
6.76070690155029296875e-01	0.00000000000000000000e+00	1.35847067832946777344e+00	4.08249527215957641602e-01	4.13633555173873901367e-01	3.39859157800674438477e-01	3.61985057592391967773e-01	4.85886365175247192383e-01	5.31939625740051269531e-01	2.97314912080764770508e-01	3.78517419099807739258e-01	3.20153027772903442383e-01	3.48073691129684448242e-01	4.36705261468887329102e-01	3.49097043275833129883e-01	4.91474419832229614258e-01	7.92538404464721679688e-01	3.56722086668014526367e-01	5.52479863166809082031e-01	5.20486474037170410156e-01	3.09309333562850952148e-01	3.71383339166641235352e-01	4.00953561067581176758e-01	2.46783405542373657227e-01	2.50942796468734741211e-01	4.01111990213394165039e-01	3.26738804578781127930e-01	2.84861236810684204102e-01	3.25351625680923461914e-01	3.27723950147628784180e-01	4.17873531579971313477e-01	3.00519794225692749023e-01	3.30281406641006469727e-01	3.87934237718582153320e-01	2.94408351182937622070e-01	2.22554653882980346680e-01	1.84210211038589477539e-01	1.41423493623733520508e-01	2.31266424059867858887e-01	1.93175762891769409180e-01	3.96213322877883911133e-01	2.53403514623641967773e-01	2.13375121355056762695e-01	3.47414404153823852539e-01	2.53163665533065795898e-01	4.08022552728652954102e-01	3.40174347162246704102e-01	2.54823297262191772461e-01	2.63145059347152709961e-01	2.47559279203414916992e-01	3.80044013261795043945e-01	2.01105803251266479492e-01	3.60715359449386596680e-01	3.40372174978256225586e-01	2.55535632371902465820e-01	2.38179117441177368164e-01	3.12334805727005004883e-01	3.72928291559219360352e-01	2.74208813905715942383e-01	4.65679258108139038086e-01	3.13002377748489379883e-01	2.83317476511001586914e-01	3.25754076242446899414e-01	2.93238431215286254883e-01	2.79437452554702758789e-01	3.87787848711013793945e-01	3.74662190675735473633e-01	2.70473867654800415039e-01	3.68245035409927368164e-01	3.93108874559402465820e-01	4.11735445261001586914e-01	2.29534655809402465820e-01	3.12460809946060180664e-01	3.29749494791030883789e-01	1.98719650506973266602e-01	3.24091821908950805664e-01	3.83730918169021606445e-01	2.15123921632766723633e-01	2.61885017156600952148e-01	3.55775147676467895508e-01	2.84434229135513305664e-01	4.11053568124771118164e-01	3.59010547399520874023e-01	3.43559056520462036133e-01	3.15111249685287475586e-01	3.37768524885177612305e-01	1.59788638353347778320e-01	2.53468364477157592773e-01	4.64342147111892700195e-01	3.19911152124404907227e-01	3.30334693193435668945e-01	3.40950101613998413086e-01	4.29558336734771728516e-01	5.36107063293457031250e-01	3.99228423833847045898e-01	4.86267030239105224609e-01	3.56291562318801879883e-01	
4.00882482528686523438e-01	1.35847043991088867188e+00	0.00000000000000000000e+00	8.56204628944396972656e-01	6.84195160865783691406e-01	5.43793916702270507812e-01	4.75965529680252075195e-01	3.40161949396133422852e-01	3.90139371156692504883e-01	2.81983166933059692383e-01	4.46185022592544555664e-01	2.76744693517684936523e-01	3.08147698640823364258e-01	2.58469134569168090820e-01	2.75391846895217895508e-01	4.21047598123550415039e-01	4.62333351373672485352e-01	4.90709334611892700195e-01	4.24809366464614868164e-01	9.01489973068237304688e-01	4.18730169534683227539e-01	3.39044123888015747070e-01	2.34002262353897094727e-01	3.93842846155166625977e-01	1.94075912237167358398e-01	2.54142671823501586914e-01	2.59804993867874145508e-01	2.32132345438003540039e-01	3.22174221277236938477e-01	3.26891213655471801758e-01	3.67955833673477172852e-01	3.45153719186782836914e-01	2.67423301935195922852e-01	3.41427832841873168945e-01	3.43877106904983520508e-01	3.40845018625259399414e-01	3.01765233278274536133e-01	2.85090357065200805664e-01	1.96302801370620727539e-01	3.02042156457901000977e-01	2.47121125459671020508e-01	2.77190893888473510742e-01	3.18685919046401977539e-01	2.62239098548889160156e-01	2.13286310434341430664e-01	4.58390980958938598633e-01	2.61889815330505371094e-01	2.08002597093582153320e-01	1.21154636144638061523e-01	3.63695889711380004883e-01	2.76477366685867309570e-01	3.36374074220657348633e-01	2.59321838617324829102e-01	4.16935473680496215820e-01	4.00434762239456176758e-01	3.25294643640518188477e-01	3.79379540681838989258e-01	3.93594413995742797852e-01	6.06388211250305175781e-01	3.60742360353469848633e-01	2.87486582994461059570e-01	2.27478533983230590820e-01	1.61986738443374633789e-01	1.93332225084304809570e-01	1.35595470666885375977e-01	2.93462902307510375977e-01	2.83557921648025512695e-01	3.99005919694900512695e-01	2.92745977640151977539e-01	3.43966394662857055664e-01	2.54877239465713500977e-01	1.94666057825088500977e-01	2.70300060510635375977e-01	2.87154346704483032227e-01	1.44344776868820190430e-01	3.95704418420791625977e-01	2.51400351524353027344e-01	3.50178748369216918945e-01	4.65462476015090942383e-01	5.71728110313415527344e-01	7.87179589271545410156e-01	3.68687540292739868164e-01	8.65328431129455566406e-01	5.37255883216857910156e-01	6.18972301483154296875e-01	3.67159873247146606445e-01	3.57540041208267211914e-01	1.66749268770217895508e-01	2.60443001985549926758e-01	1.96252852678298950195e-01	3.67638498544692993164e-01	3.22295457124710083008e-01	2.64365315437316894531e-01	1.98818266391754150391e-01	3.19473147392272949219e-01	2.18481242656707763672e-01	3.44701945781707763672e-01	
4.86008554697036743164e-01	4.08249884843826293945e-01	8.56204867362976074219e-01	0.00000000000000000000e+00	7.06130743026733398438e-01	8.83835434913635253906e-01	3.49392563104629516602e-01	4.96003180742263793945e-01	3.89117866754531860352e-01	3.62636834383010864258e-01	3.61265212297439575195e-01	3.16204160451889038086e-01	4.68169003725051879883e-01	3.11398535966873168945e-01	1.94251418113708496094e+00	3.35435062646865844727e-01	1.54680097103118896484e+00	2.52867728471755981445e-01	2.99459010362625122070e-01	4.72738534212112426758e-01	3.04341822862625122070e-01	2.61934906244277954102e-01	2.66872078180313110352e-01	3.20144027471542358398e-01	2.67305582761764526367e-01	4.31374222040176391602e-01	1.12253695726394653320e-01	1.82360917329788208008e-01	1.96919709444046020508e-01	4.21717554330825805664e-01	2.42586523294448852539e-01	3.37404996156692504883e-01	2.61197715997695922852e-01	3.16826015710830688477e-01	1.88913375139236450195e-01	3.92514258623123168945e-01	1.48793607950210571289e-01	1.34984403848648071289e-01	3.25727641582489013672e-01	1.78433448076248168945e-01	1.58161431550979614258e-01	3.15543800592422485352e-01	1.05206757783889770508e-01	3.21608006954193115234e-01	3.03013354539871215820e-01	3.31823021173477172852e-01	3.23301792144775390625e-01	1.81250602006912231445e-01	3.31004649400711059570e-01	3.24796110391616821289e-01	2.13416963815689086914e-01	3.05350691080093383789e-01	4.07920867204666137695e-01	2.62662738561630249023e-01	3.65500599145889282227e-01	3.85898500680923461914e-01	3.79784137010574340820e-01	3.19639950990676879883e-01	1.83297544717788696289e-01	3.22424560785293579102e-01	2.00374633073806762695e-01	3.74972492456436157227e-01	2.99883633852005004883e-01	3.17753762006759643555e-01	2.67386466264724731445e-01	3.60847502946853637695e-01	4.14987593889236450195e-01	2.59249597787857055664e-01	4.08125072717666625977e-01	2.27684766054153442383e-01	3.37276965379714965820e-01	4.37318593263626098633e-01	2.50005990266799926758e-01	3.43406349420547485352e-01	2.37023919820785522461e-01	2.68227964639663696289e-01	3.16495120525360107422e-01	3.50249320268630981445e-01	1.92228704690933227539e-01	3.82949501276016235352e-01	1.99266701936721801758e-01	3.85844498872756958008e-01	3.81277352571487426758e-01	7.25166559219360351562e-01	3.49133402109146118164e-01	3.15271168947219848633e-01	3.00676614046096801758e-01	2.14850455522537231445e-01	2.62822121381759643555e-01	3.21345835924148559570e-01	4.10807162523269653320e-01	3.53312999010086059570e-01	3.09446692466735839844e-01	3.22821319103240966797e-01	3.03021162748336791992e-01	3.50402683019638061523e-01	3.39059472084045410156e-01	
3.54649156332015991211e-01	4.13633316755294799805e-01	6.84195637702941894531e-01	7.06130743026733398438e-01	0.00000000000000000000e+00	7.11469769477844238281e-01	6.47748351097106933594e-01	3.54623049497604370117e-01	3.66368204355239868164e-01	4.58493381738662719727e-01	3.96851032972335815430e-01	4.99152272939682006836e-01	3.65438133478164672852e-01	2.93745487928390502930e-01	3.77803534269332885742e-01	5.07471203804016113281e-01	2.78514593839645385742e-01	7.04455375671386718750e-01	2.18361645936965942383e-01	1.99491232633590698242e-01	2.80715614557266235352e-01	3.63801568746566772461e-01	3.21483939886093139648e-01	1.18098986148834228516e+00	4.85354214906692504883e-01	2.74165421724319458008e-01	4.68478947877883911133e-01	3.92657428979873657227e-01	2.47697919607162475586e-01	2.76937633752822875977e-01	3.89216870069503784180e-01	3.07854980230331420898e-01	3.24899226427078247070e-01	3.25345188379287719727e-01	3.13421756029129028320e-01	2.30382829904556274414e-01	2.99142092466354370117e-01	3.17383199930191040039e-01	3.95777344703674316406e-01	2.41627782583236694336e-01	2.23663419485092163086e-01	3.79327505826950073242e-01	2.10997909307479858398e-01	3.58597338199615478516e-01	2.92648941278457641602e-01	3.41412156820297241211e-01	3.91564249992370605469e-01	2.00896352529525756836e-01	1.96105211973190307617e-01	2.48509436845779418945e-01	3.90959829092025756836e-01	2.26062685251235961914e-01	3.95884364843368530273e-01	3.34966629743576049805e-01	2.02984958887100219727e-01	2.00241178274154663086e-01	2.38499194383621215820e-01	2.58290857076644897461e-01	3.45082551240921020508e-01	2.24586397409439086914e-01	1.61050289869308471680e-01	2.67384856939315795898e-01	4.77616697549819946289e-01	2.71271437406539916992e-01	2.89122909307479858398e-01	3.88770788908004760742e-01	4.29300099611282348633e-01	2.78816908597946166992e-01	3.82016271352767944336e-01	3.72218877077102661133e-01	2.96044915914535522461e-01	2.77537971735000610352e-01	3.01176697015762329102e-01	2.74647980928421020508e-01	2.93060034513473510742e-01	3.29661399126052856445e-01	3.27979058027267456055e-01	2.94894665479660034180e-01	2.33609944581985473633e-01	4.18204873800277709961e-01	5.36938786506652832031e-01	2.63052135705947875977e-01	2.81111866235733032227e-01	3.42572957277297973633e-01	6.98271989822387695312e-01	3.18752020597457885742e-01	3.75791221857070922852e-01	3.04100543260574340820e-01	2.04512864351272583008e-01	3.61933082342147827148e-01	2.93018013238906860352e-01	3.73782753944396972656e-01	2.33486473560333251953e-01	3.03709030151367187500e-01	3.39436769485473632812e-01	3.20721834897994995117e-01	3.37915122509002685547e-01	
3.85473340749740600586e-01	3.39859336614608764648e-01	5.43794035911560058594e-01	8.83835315704345703125e-01	7.11469888687133789062e-01	0.00000000000000000000e+00	5.84809422492980957031e-01	9.10822391510009765625e-01	5.03079533576965332031e-01	4.74115401506423950195e-01	4.94274169206619262695e-01	6.68839573860168457031e-01	5.92698216438293457031e-01	4.67452913522720336914e-01	1.64084696769714355469e+00	3.06126028299331665039e-01	6.24027490615844726562e-01	2.96466499567031860352e-01	2.82164484262466430664e-01	2.39110976457595825195e-01	2.31784194707870483398e-01	3.99191170930862426758e-01	2.65317946672439575195e-01	2.99601584672927856445e-01	2.04522103071212768555e-01	2.37729460000991821289e-01	2.52985149621963500977e-01	3.38775187730789184570e-01	1.90689951181411743164e-01	2.78876334428787231445e-01	3.50739032030105590820e-01	2.89815038442611694336e-01	2.51798421144485473633e-01	2.91534215211868286133e-01	2.54041224718093872070e-01	3.00685197114944458008e-01	2.55815416574478149414e-01	2.26098567247390747070e-01	2.91524589061737060547e-01	1.94629818201065063477e-01	2.26790815591812133789e-01	2.21159607172012329102e-01	2.14270144701004028320e-01	3.00225019454956054688e-01	2.80225425958633422852e-01	2.65907913446426391602e-01	3.18112939596176147461e-01	3.20051461458206176758e-01	1.80670231580734252930e-01	3.57559353113174438477e-01	3.74045759439468383789e-01	3.85390192270278930664e-01	5.87170004844665527344e-01	3.77461642026901245117e-01	2.99943953752517700195e-01	1.96901351213455200195e-01	3.02505761384963989258e-01	2.34937101602554321289e-01	2.98950225114822387695e-01	2.24816828966140747070e-01	3.90854269266128540039e-01	2.36726909875869750977e-01	4.24039274454116821289e-01	2.13171631097793579102e-01	2.23641306161880493164e-01	1.25456482172012329102e-01	3.43238264322280883789e-01	1.77702456712722778320e-01	2.52258807420730590820e-01	3.23079138994216918945e-01	3.26439648866653442383e-01	2.84867793321609497070e-01	3.02404671907424926758e-01	2.63691335916519165039e-01	3.21580260992050170898e-01	1.97149783372879028320e-01	3.01998049020767211914e-01	1.82517975568771362305e-01	4.18454200029373168945e-01	3.44622761011123657227e-01	4.45800930261611938477e-01	3.00128966569900512695e-01	3.02743345499038696289e-01	4.76384788751602172852e-01	2.25352317094802856445e-01	1.30455112457275390625e+00	3.53764384984970092773e-01	1.59454971551895141602e-01	2.06631988286972045898e-01	2.47701197862625122070e-01	4.29467111825942993164e-01	3.33049982786178588867e-01	3.43631118535995483398e-01	4.23270881175994873047e-01	3.10710012912750244141e-01	2.81923562288284301758e-01	3.23509365320205688477e-01	
4.29029971361160278320e-01	3.61985236406326293945e-01	4.75965529680252075195e-01	3.49392801523208618164e-01	6.47748589515686035156e-01	5.84809303283691406250e-01	0.00000000000000000000e+00	6.45538330078125000000e-01	6.42447352409362792969e-01	5.94841480255126953125e-01	6.32090926170349121094e-01	4.17304366827011108398e-01	3.09881776571273803711e-01	4.99325543642044067383e-01	3.61822158098220825195e-01	1.10331523418426513672e+00	3.12012583017349243164e-01	4.63861256837844848633e-01	2.33512789011001586914e-01	2.79768615961074829102e-01	1.86246603727340698242e-01	3.11892420053482055664e-01	1.97446137666702270508e-01	3.40888947248458862305e-01	3.08417707681655883789e-01	1.46131962537765502930e-01	7.30394721031188964844e-01	1.53048789501190185547e+00	3.25444489717483520508e-01	2.64452487230300903320e-01	2.83940821886062622070e-01	3.10152739286422729492e-01	4.14969950914382934570e-01	2.45625287294387817383e-01	2.97423034906387329102e-01	4.33359175920486450195e-01	3.33991080522537231445e-01	2.48940259218215942383e-01	4.23818290233612060547e-01	4.09086614847183227539e-01	3.78873854875564575195e-01	2.78500705957412719727e-01	3.86089593172073364258e-01	3.62773120403289794922e-01	2.39064306020736694336e-01	1.53886169195175170898e-01	3.69860351085662841797e-01	2.75273829698562622070e-01	2.34589010477066040039e-01	3.34970742464065551758e-01	2.18260854482650756836e-01	4.33895498514175415039e-01	3.02314728498458862305e-01	2.23052293062210083008e-01	2.94825106859207153320e-01	3.07398825883865356445e-01	2.90651828050613403320e-01	3.28997284173965454102e-01	2.69874840974807739258e-01	1.90298169851303100586e-01	1.83197885751724243164e-01	2.71426230669021606445e-01	3.35706740617752075195e-01	3.14307004213333129883e-01	2.59062379598617553711e-01	2.70208746194839477539e-01	3.35758954286575317383e-01	3.22120696306228637695e-01	2.66957789659500122070e-01	3.18701297044754028320e-01	1.85493022203445434570e-01	2.51850336790084838867e-01	2.64724880456924438477e-01	3.44067901372909545898e-01	4.37016278505325317383e-01	4.22025352716445922852e-01	3.32778275012969970703e-01	2.38905519247055053711e-01	3.15371781587600708008e-01	2.39555627107620239258e-01	4.54925328493118286133e-01	1.57782703638076782227e-01	1.76459103822708129883e-01	3.14122051000595092773e-01	2.71148413419723510742e-01	2.94157058000564575195e-01	2.51842468976974487305e-01	3.59725862741470336914e-01	4.34315532445907592773e-01	4.64021354913711547852e-01	2.06430464982986450195e-01	2.88524955511093139648e-01	3.68808358907699584961e-01	3.17881047725677490234e-01	2.93609440326690673828e-01	3.04456830024719238281e-01	3.53819817304611206055e-01	
4.23614919185638427734e-01	4.85886245965957641602e-01	3.40162307024002075195e-01	4.96002703905105590820e-01	3.54623407125473022461e-01	9.10822391510009765625e-01	6.45538091659545898438e-01	0.00000000000000000000e+00	5.87046265602111816406e-01	7.50521421432495117188e-01	6.62728071212768554688e-01	5.89579224586486816406e-01	3.77974301576614379883e-01	4.57875877618789672852e-01	3.83825808763504028320e-01	3.24416309595108032227e-01	4.05691176652908325195e-01	1.13714724779129028320e-01	3.35191637277603149414e-01	3.16371709108352661133e-01	3.02785068750381469727e-01	2.52350002527236938477e-01	3.19772988557815551758e-01	3.17475348711013793945e-01	1.87256008386611938477e-01	2.24189192056655883789e-01	1.34628742933273315430e-01	3.15824538469314575195e-01	3.02418500185012817383e-01	3.65573436021804809570e-01	3.10933858156204223633e-01	4.12172585725784301758e-01	1.81126385927200317383e-01	4.77087050676345825195e-01	2.49207407236099243164e-01	2.70847111940383911133e-01	4.25681978464126586914e-01	2.90190368890762329102e-01	2.05059185624122619629e-01	2.19920426607131958008e-01	3.72961908578872680664e-01	3.63367646932601928711e-01	1.52097135782241821289e-01	3.11940908432006835938e-01	2.27606922388076782227e-01	1.29462152719497680664e-01	3.02622616291046142578e-01	2.47086197137832641602e-01	3.14625412225723266602e-01	3.79567056894302368164e-01	2.96100169420242309570e-01	6.96193933486938476562e-01	4.28965717554092407227e-01	3.56758207082748413086e-01	2.63433963060379028320e-01	2.53612309694290161133e-01	2.68819719552993774414e-01	3.68620663881301879883e-01	2.83161550760269165039e-01	3.60042124986648559570e-01	3.35593134164810180664e-01	2.99076944589614868164e-01	3.02887707948684692383e-01	3.36343079805374145508e-01	2.95247465372085571289e-01	4.38996225595474243164e-01	2.58954435586929321289e-01	3.10072213411331176758e-01	2.62626677751541137695e-01	3.72115284204483032227e-01	4.01785522699356079102e-01	2.84340649843215942383e-01	2.01570898294448852539e-01	2.37205177545547485352e-01	1.35346621274948120117e-01	1.53585523366928100586e-01	3.02750527858734130859e-01	3.14173728227615356445e-01	3.87730628252029418945e-01	2.60118514299392700195e-01	2.26987987756729125977e-01	2.20026880502700805664e-01	3.77404481172561645508e-01	4.22380596399307250977e-01	1.90781265497207641602e-01	1.18615770339965820312e+00	3.65761667490005493164e-01	9.24902200698852539062e-01	5.12331247329711914062e-01	4.72673803567886352539e-01	4.54254657030105590820e-01	3.24905246496200561523e-01	3.14042538404464721680e-01	3.39586317539215087891e-01	4.17876988649368286133e-01	3.54558110237121582031e-01	3.64811778068542480469e-01	
4.70249652862548828125e-01	5.31939864158630371094e-01	3.90139251947402954102e-01	3.89118224382400512695e-01	3.66368383169174194336e-01	5.03079771995544433594e-01	6.42447113990783691406e-01	5.87046504020690917969e-01	0.00000000000000000000e+00	8.05394172668457031250e-01	8.58058929443359375000e-01	4.19853121042251586914e-01	9.45312976837158203125e-01	7.23419189453125000000e-01	4.41455274820327758789e-01	3.39939743280410766602e-01	3.21572333574295043945e-01	3.41550141572952270508e-01	3.66990000009536743164e-01	3.96777302026748657227e-01	2.90247350931167602539e-01	3.31375390291213989258e-01	3.67538660764694213867e-01	2.87734597921371459961e-01	1.23277872800827026367e-01	3.43619376420974731445e-01	4.16033893823623657227e-01	5.18032193183898925781e-01	1.76328450441360473633e-01	3.97742301225662231445e-01	3.29365640878677368164e-01	4.21452730894088745117e-01	4.30498510599136352539e-01	3.29137712717056274414e-01	3.27482372522354125977e-01	1.98989540338516235352e-01	1.83801621198654174805e-01	2.50561982393264770508e-01	2.41196408867835998535e-01	2.19669491052627563477e-01	2.56938248872756958008e-01	4.02188330888748168945e-01	3.00950437784194946289e-01	3.46068561077117919922e-01	3.77387493848800659180e-01	2.10536867380142211914e-01	3.38621914386749267578e-01	1.49834781885147094727e-01	2.75612324476242065430e-01	3.61010104417800903320e-01	4.12756711244583129883e-01	3.69799882173538208008e-01	3.31794768571853637695e-01	4.80541497468948364258e-01	2.90155798196792602539e-01	3.19189816713333129883e-01	2.55196958780288696289e-01	2.92043000459671020508e-01	2.50505596399307250977e-01	2.51808851957321166992e-01	4.18651133775711059570e-01	1.53057605028152465820e-01	1.86516553163528442383e-01	2.68087118864059448242e-01	2.26998955011367797852e-01	4.16055232286453247070e-01	3.49591881036758422852e-01	4.60710197687149047852e-01	2.85064250230789184570e-01	2.93764978647232055664e-01	4.36036258935928344727e-01	2.50518351793289184570e-01	5.30262887477874755859e-02	1.52172416448593139648e-01	1.32800310850143432617e-01	3.28702241182327270508e-01	3.10500919818878173828e-01	1.97393983602523803711e-01	3.16382318735122680664e-01	3.24619442224502563477e-01	2.71746963262557983398e-01	2.20632702112197875977e-01	2.87887066602706909180e-01	4.17103022336959838867e-01	3.38149458169937133789e-01	3.94586950540542602539e-01	3.91723483800888061523e-01	3.66784840822219848633e-01	5.93593716621398925781e-01	3.10540229082107543945e-01	1.88420027494430541992e-01	3.76124948263168334961e-01	4.52067077159881591797e-01	4.46314632892608642578e-01	4.29002165794372558594e-01	4.53707516193389892578e-01	3.59400331974029541016e-01	
3.08799237012863159180e-01	2.97314971685409545898e-01	2.81983047723770141602e-01	3.62637072801589965820e-01	4.58493620157241821289e-01	4.74115282297134399414e-01	5.94841361045837402344e-01	7.50521421432495117188e-01	8.05393218994140625000e-01	0.00000000000000000000e+00	8.29291105270385742188e-01	7.79022574424743652344e-01	5.53812623023986816406e-01	4.81827527284622192383e-01	5.56342840194702148438e-01	3.11229497194290161133e-01	3.86351495981216430664e-01	1.80498629808425903320e-01	3.44998270273208618164e-01	2.23883181810379028320e-01	2.83452361822128295898e-01	2.32056647539138793945e-01	1.82126075029373168945e-01	3.03896337747573852539e-01	1.51456028223037719727e-01	3.98613363504409790039e-01	1.67282253503799438477e-01	3.75990062952041625977e-01	2.75839000940322875977e-01	3.07371050119400024414e-01	4.13991242647171020508e-01	3.76863390207290649414e-01	2.65605479478836059570e-01	3.14782768487930297852e-01	2.57149130105972290039e-01	5.08512735366821289062e-01	1.77142411470413208008e-01	4.83320981264114379883e-01	2.66755431890487670898e-01	2.16559797525405883789e-01	6.36843919754028320312e-01	3.33807438611984252930e-01	3.06395202875137329102e-01	3.81920903921127319336e-01	2.81995803117752075195e-01	3.03677588701248168945e-01	3.76267433166503906250e-01	2.39377051591873168945e-01	3.18762689828872680664e-01	3.08257490396499633789e-01	3.43528538942337036133e-01	2.60545879602432250977e-01	4.04310733079910278320e-01	2.74799793958663940430e-01	3.45643907785415649414e-01	2.51140624284744262695e-01	1.64070516824722290039e-01	4.26408320665359497070e-01	3.41044694185256958008e-01	3.14724355936050415039e-01	3.13530117273330688477e-01	2.89093285799026489258e-01	2.09427148103713989258e-01	3.05884689092636108398e-01	2.96109348535537719727e-01	3.80489617586135864258e-01	3.45396906137466430664e-01	3.68897229433059692383e-01	3.00309330224990844727e-01	3.09116750955581665039e-01	3.22696119546890258789e-01	3.07225733995437622070e-01	2.95607596635818481445e-01	2.80285507440567016602e-01	2.05956012010574340820e-01	3.97887617349624633789e-01	3.68480473756790161133e-01	4.24220949411392211914e-01	3.01927000284194946289e-01	1.69194370508193969727e-01	3.67480546236038208008e-01	4.73707824945449829102e-01	2.59041696786880493164e-01	4.14772421121597290039e-01	2.61085301637649536133e-01	4.41440850496292114258e-01	3.46601277589797973633e-01	6.87800288200378417969e-01	5.33632278442382812500e-01	5.20169854164123535156e-01	3.72667104005813598633e-01	3.53535503149032592773e-01	3.26496034860610961914e-01	3.34021240472793579102e-01	2.68262922763824462891e-01	3.61306577920913696289e-01	3.46555233001708984375e-01	
